date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:48:17	5591/5591	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jul%202020%2002:08:01%20GMT	http://mypaddiapp.com/assets/images/landing_page/google-store-icon.png	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/images/landing_page/google-store-icon.png	(from http://mypaddiapp.com/)
09:48:18	5388/5388	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jul%202020%2002:08:01%20GMT	http://mypaddiapp.com/assets/images/landing_page/apple-store-icon.png	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/images/landing_page/apple-store-icon.png	(from http://mypaddiapp.com/)
09:48:19	564/564	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jul%202020%2002:08:01%20GMT	http://mypaddiapp.com/assets/images/landing_page/zone-icon.png	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/images/landing_page/zone-icon.png	(from http://mypaddiapp.com/)
09:48:21	1571/1571	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jul%202020%2002:08:01%20GMT	http://mypaddiapp.com/assets/images/landing_page/chat-icon.png	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/images/landing_page/chat-icon.png	(from http://mypaddiapp.com/)
09:48:22	1647/1647	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jul%202020%2002:08:01%20GMT	http://mypaddiapp.com/assets/images/landing_page/shop-icon.png	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/images/landing_page/shop-icon.png	(from http://mypaddiapp.com/)
09:48:24	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Aug%202020%2008:48:25%20GMT	http://mypaddiapp.com/login/	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/login/index.html	(from http://mypaddiapp.com/)
09:48:25	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Wed,%2012%20Aug%202020%2008:48:27%20GMT	http://mypaddiapp.com/community	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/community	(from http://mypaddiapp.com/)
09:48:26	15233/15233	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Aug%202020%2008:48:27%20GMT	http://mypaddiapp.com/main	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/main.html	(from http://mypaddiapp.com/)
09:48:26	16135/16135	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jul%202020%2002:08:01%20GMT	http://mypaddiapp.com/assets/images/landing_page/zone-infographic.png	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/images/landing_page/zone-infographic.png	(from http://mypaddiapp.com/)
09:48:31	5341/5341	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jul%202020%2002:08:01%20GMT	http://mypaddiapp.com/assets/images/landing_page/who.png	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/images/landing_page/who.png	(from http://mypaddiapp.com/)
09:48:32	564/564	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jul%202020%2002:08:01%20GMT	http://mypaddiapp.com/assets/images/landing_page/colored-zone-icon.png	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/images/landing_page/colored-zone-icon.png	(from http://mypaddiapp.com/)
09:48:33	52883/52883	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jul%202020%2002:08:01%20GMT	http://mypaddiapp.com/assets/images/landing_page/doctor-chat-info.png	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/images/landing_page/doctor-chat-info.png	(from http://mypaddiapp.com/)
09:48:38	3081/3081	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jul%202020%2002:08:01%20GMT	http://mypaddiapp.com/assets/images/landing_page/period-checker-icon.png	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/images/landing_page/period-checker-icon.png	(from http://mypaddiapp.com/)
09:48:40	972/972	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jul%202020%2002:08:01%20GMT	http://mypaddiapp.com/assets/images/landing_page/twitter-icon.png	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/images/landing_page/twitter-icon.png	(from http://mypaddiapp.com/)
09:48:41	1743/1743	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jul%202020%2002:08:01%20GMT	http://mypaddiapp.com/assets/images/landing_page/instagram-icon.png	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/images/landing_page/instagram-icon.png	(from http://mypaddiapp.com/)
09:48:42	568/568	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jul%202020%2002:08:01%20GMT	http://mypaddiapp.com/assets/images/landing_page/facebook-icon.png	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/images/landing_page/facebook-icon.png	(from http://mypaddiapp.com/)
09:48:43	789/789	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jul%202020%2002:08:01%20GMT	http://mypaddiapp.com/assets/images/landing_page/whatsapp-icon.png	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/images/landing_page/whatsapp-icon.png	(from http://mypaddiapp.com/)
09:48:54	97163/97163	---M-Z	200	added ('OK')	application/javascript	etag:W/%22573f46fe-17b8b%22	https://code.jquery.com/jquery-1.12.4.min.js	C:/Users/Made/Videos/kyel/Altion%20Security/code.jquery.com/jquery-1.12.4.min.js	(from http://mypaddiapp.com/)
09:48:57	35601/35601	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2015%20Jul%202020%2002:08:01%20GMT	http://mypaddiapp.com/assets/js/bootstrap.min.js	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/js/bootstrap.min.js	(from http://mypaddiapp.com/)
09:48:57	5944/5944	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Aug%202020%2008:48:59%20GMT	http://mypaddiapp.com/assets/fonts/glyphicons-halflings-regular.eot	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/fonts/glyphicons-halflings-regular.html	(from http://mypaddiapp.com/assets/css/bootstrap.min.css)
09:48:58	5944/5944	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Aug%202020%2008:48:59%20GMT	http://mypaddiapp.com/assets/fonts/glyphicons-halflings-regular.eot?	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/fonts/glyphicons-halflings-regulard41d.html	(from http://mypaddiapp.com/assets/css/bootstrap.min.css)
09:48:59	5944/5944	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Aug%202020%2008:49:00%20GMT	http://mypaddiapp.com/assets/fonts/glyphicons-halflings-regular.woff	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/fonts/glyphicons-halflings-regular-2.html	(from http://mypaddiapp.com/assets/css/bootstrap.min.css)
09:48:59	5944/5944	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Aug%202020%2008:49:01%20GMT	http://mypaddiapp.com/assets/fonts/glyphicons-halflings-regular.ttf	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/fonts/glyphicons-halflings-regular-3.html	(from http://mypaddiapp.com/assets/css/bootstrap.min.css)
09:49:00	5944/5944	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Aug%202020%2008:49:01%20GMT	http://mypaddiapp.com/assets/fonts/glyphicons-halflings-regular.svg	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/fonts/glyphicons-halflings-regular-4.html	(from http://mypaddiapp.com/assets/css/bootstrap.min.css)
09:49:10	341510/341510	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jul%202020%2002:08:01%20GMT	http://mypaddiapp.com/assets/images/landing_page/shop-feature.png	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/images/landing_page/shop-feature.png	(from http://mypaddiapp.com/)
09:49:52	718677/718677	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jul%202020%2002:08:01%20GMT	http://mypaddiapp.com/assets/images/landing_page/brand-ambassadors.png	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/images/landing_page/brand-ambassadors.png	(from http://mypaddiapp.com/)
09:50:02	496983/496983	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jul%202020%2002:08:01%20GMT	http://mypaddiapp.com/assets/images/landing_page/banner-background@2x.png	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/images/landing_page/banner-background@2x.png	(from http://mypaddiapp.com/assets/css/home.css)
09:52:54	5300/5300	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jul%202020%2002:08:01%20GMT	http://mypaddiapp.com/assets/images/Mypaddi%20logo_.png	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/images/Mypaddi%20logo_.png	(from http://mypaddiapp.com/assets/fonts/glyphicons-halflings-regular.eot)
09:52:57	34555/34555	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jul%202020%2002:08:01%20GMT	http://mypaddiapp.com/assets/images/__2.png	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/images/__2.png	(from http://mypaddiapp.com/assets/fonts/glyphicons-halflings-regular.eot)
09:52:59	41459/41459	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jul%202020%2002:08:01%20GMT	http://mypaddiapp.com/assets/images/_%20copy.png	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/images/_%20copy.png	(from http://mypaddiapp.com/assets/fonts/glyphicons-halflings-regular.eot)
09:53:03	50912/50912	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jul%202020%2002:08:01%20GMT	http://mypaddiapp.com/assets/images/404%20Error%20Page.png	C:/Users/Made/Videos/kyel/Altion%20Security/mypaddiapp.com/assets/images/404%20Error%20Page.png	(from http://mypaddiapp.com/assets/fonts/glyphicons-halflings-regular.eot)
